id,name,ra_deg,dec_deg,mag
8903,Sheratan,28.660020,20.808035,2.64
8922,HIP 8922,28.724070,40.702034,6.25
8928,Eta2Hyi,28.733580,-67.647303,4.68
8930,HIP 8930,28.740225,37.128290,6.28
8957,HIP 8957,28.831950,-60.312484,6.43
8983,HIP 8983,28.943640,-60.860975,6.07
8991,Sig Hyi,28.959630,-78.348548,6.15
8993,7    Ari,28.962660,23.577322,5.76
8998,HIP 8998,28.974300,1.849982,6.01
9001,HIP 9001,28.977000,37.277786,5.89
9007,Chi Eri,28.988460,-51.608896,3.69
9009,46Ome Cas,29.000055,68.685242,4.97
9021,56    And,29.038905,37.251830,5.69
9022,HIP 9022,29.039175,-49.836446,6.37
9061,56    Cet,29.167485,-22.526785,4.92
9085,HIP 9085,29.249415,-51.766244,6.10
9094,HIP 9094,29.290035,-10.242427,6.42
9095,HIP 9095,29.291880,-47.385277,4.82
9110,8Iot Ari,29.337720,17.817532,5.09
9132,HIP 9132,29.432265,27.804381,5.84
9149,HIP 9149,29.472315,-65.424700,6.36
9153,9Lam Ari,29.482170,23.596061,4.79
9163,HIP 9163,29.496810,47.095520,6.48
9207,HIP 9207,29.611170,-33.066787,6.37
9220,HIP 9220,29.638440,61.697788,6.02
9222,3    Per,29.639595,49.204352,5.70
9236,Alp Hyi,29.691765,-61.569859,2.86
9237,HIP 9237,29.691660,-11.300955,6.46
9295,HIP 9295,29.857860,12.294876,6.09
9307,HIP 9307,29.898660,21.058570,5.89
9312,HIP 9312,29.908380,64.621602,5.29
9313,HIP 9313,29.911770,-42.030532,5.57
9318,HIP 9318,29.921250,-66.066558,6.09
9326,57    Cet,29.942490,-20.824539,5.43
9347,59Ups Cet,30.001260,-21.077831,3.99
9353,112    Psc,30.038160,3.097015,5.89
9372,HIP 9372,30.111765,-8.523873,5.43
9440,Pi  For,30.311385,-30.001830,5.34
9459,Chi Phe,30.426600,-44.713509,5.15
9480,48    Cas,30.489660,70.907020,4.49
9487,Alrescha,30.511755,2.763759,3.82
9505,4    Per,30.575385,54.487541,4.99
9521,HIP 9521,30.617775,-29.665642,6.40
9533,HIP 9533,30.646155,13.476716,5.97
9562,HIP 9562,30.715575,-23.886628,6.30
9564,52    Cas,30.718695,64.901466,6.00
9568,HIP 9568,30.737655,77.916263,6.04
9570,3Eps Tri,30.741495,33.284135,5.50
9572,HIP 9572,30.744030,-15.305932,5.87
9573,53    Cas,30.750780,64.390018,5.59
9586,HIP 9586,30.793710,73.850570,6.12
9589,60    Cet,30.798540,0.128507,5.42
9598,50    Cas,30.859020,72.421294,3.95
9621,10    Ari,30.913905,25.935471,5.64
9622,HIP 9622,30.918705,-4.103516,5.61
9627,HIP 9627,30.927540,18.253238,6.24
9631,61    Cet,30.950715,-0.340251,5.96
9640,Almach,30.974760,42.329725,2.10
9655,HIP 9655,31.051950,-11.859770,6.43
9677,Nu  For,31.122660,-29.296819,4.68
9685,HIP 9685,31.146195,-54.881689,6.45
9706,HIP 9706,31.212540,7.735664,6.44
9727,47    Cas,31.279725,77.281341,5.27
9763,49    Cas,31.381545,76.115060,5.22
9809,HIP 9809,31.551090,8.248114,6.27
9827,HIP 9827,31.622115,0.035384,6.29
9836,12Kap Ari,31.641345,22.648317,5.03
9859,11    Ari,31.705140,25.704553,6.01
9862,HIP 9862,31.716870,-19.138869,6.39
9884,Hamal,31.793325,23.462423,2.01
9951,HIP 9951,32.023695,-41.880420,6.50
9977,58    And,32.121810,37.859077,4.78
9983,HIP 9983,32.139825,44.459429,6.38
9990,HIP 9990,32.169090,58.423601,5.66
9999,HIP 9999,32.190255,-17.779155,6.07
10035,HIP 10035,32.288760,-43.516596,5.84
10050,HIP 10050,32.346285,17.224196,6.40
10053,14    Ari,32.355540,25.939892,4.98
10054,HIP 10054,32.355930,81.295945,6.05
10064,4Bet Tri,32.385870,34.987297,3.00
10069,HIP 10069,32.395020,-24.345785,6.48
10096,HIP 10096,32.451915,-40.866501,6.49
10111,HIP 10111,32.520000,-43.815574,6.32
10115,HIP 10115,32.532255,53.843091,6.31
10138,HIP 10138,32.605095,-50.823725,6.12
10155,15    Ari,32.656635,19.500338,5.68
10176,59    And,32.720130,39.039526,6.09
10203,16    Ari,32.800230,25.936938,6.01
10212,64    Cet,32.837835,8.569805,5.64
10215,HIP 10215,32.842605,-10.052162,6.00
10220,5    Tri,32.854245,31.526398,6.24
10227,5    Per,32.871645,57.645543,6.38
10234,63    Cet,32.899305,-1.825429,5.94
10273,HIP 10273,33.065700,2.745551,6.49
10280,6    Tri,33.092865,30.303067,4.94
10296,HIP 10296,33.156405,24.167778,5.96
10305,66    Cet,33.198090,-2.393637,5.65
10306,17Eta Ari,33.200325,21.210993,5.23
10309,HIP 10309,33.208200,79.691540,6.46
10320,Mu  For,33.226950,-30.723825,5.27
10324,65Xi 1Cet,33.249975,8.846717,4.36
10326,HIP 10326,33.254100,-21.000137,5.86
10328,19    Ari,33.263760,15.279860,5.72
10340,60    And,33.305535,44.231652,4.84
10350,HIP 10350,33.337800,74.027721,6.25
10361,HIP 10361,33.389625,53.058589,6.50
10366,HIP 10366,33.400920,51.065818,5.31
10379,HIP 10379,33.423375,58.560586,6.43
10396,HIP 10396,33.473145,-9.064630,6.43
10403,HIP 10403,33.510330,47.484241,6.05
10418,Pi 1Hyi,33.560490,-67.841441,5.57
10438,55    Cas,33.621255,66.524428,6.05
10440,HIP 10440,33.633120,-41.166765,5.91
10446,HIP 10446,33.658200,28.691185,6.35
10513,Pi 2Hyi,33.869100,-67.746366,5.67
10535,21    Ari,33.928260,25.043043,5.57
10540,20    Ari,33.941835,25.782937,5.79
10559,7    Tri,33.984525,33.358895,5.25
10562,HIP 10562,33.990495,47.811937,6.37
10602,Phi Eri,34.127310,-51.512165,3.56
10623,HIP 10623,34.188765,83.561414,6.45
10633,HIP 10633,34.215480,57.055246,6.48
10642,67    Cet,34.246020,-6.422116,5.51
10644,Deltoton,34.262865,34.224231,4.84
10670,9Gam Tri,34.328595,33.847194,4.03
10718,8    Per,34.499400,57.899820,5.75
10723,HIP 10723,34.506000,1.757802,5.60
10729,7    Per,34.519125,57.516321,5.99
10732,22The Ari,34.531410,19.901164,5.58
10793,10    Tri,34.737465,28.642674,5.29
10795,HIP 10795,34.741455,23.167815,6.45
10798,HIP 10798,34.743825,-25.945687,6.33
10814,HIP 10814,34.795125,46.472261,6.21
10819,62    And,34.820055,47.379973,5.31
10826,Mira,34.836630,-2.977643,6.47
10830,HIP 10830,34.844610,48.955463,6.44
10832,HIP 10832,34.853190,-41.848367,6.36
10854,HIP 10854,34.919910,-4.345573,6.50
10871,HIP 10871,34.976085,-55.944796,5.81
10924,HIP 10924,35.172960,47.310804,6.17
10944,63    And,35.242485,50.151466,5.57
11001,Del Hyi,35.437470,-68.659418,4.08
11020,HIP 11020,35.480985,57.242916,6.40
11021,69    Cet,35.485950,0.395675,5.29
11029,HIP 11029,35.506380,-10.777534,5.43
11033,HIP 11033,35.520765,-17.662169,5.89
11043,HIP 11043,35.548905,-43.199811,6.30
11046,70    Cet,35.551650,-0.884852,5.42
11060,9    Per,35.589315,55.845653,5.16
11072,Kap For,35.635560,-23.816326,5.19
11090,HIP 11090,35.709660,41.396297,5.81
11095,Kap Hyi,35.718450,-73.645792,5.99
11102,HIP 11102,35.727780,-51.092129,5.90
11108,HIP 11108,35.740095,-18.354982,6.22
11121,HIP 11121,35.777490,-37.576144,6.47
11174,HIP 11174,35.965605,55.364861,6.29
11212,HIP 11212,36.083820,-25.847459,6.45
11220,64    And,36.103785,50.006546,5.19
11231,HIP 11231,36.141000,-40.840458,6.17
11249,24Xi  Ari,36.204405,10.610565,5.48
11258,Lam Hor,36.224805,-60.311947,5.36
11261,71    Cet,36.243285,-2.780031,6.34
11279,10    Per,36.316785,56.609823,6.25
11293,HIP 11293,36.360300,-66.494026,6.39
11313,65    And,36.405900,50.278631,4.73
11345,72Rho Cet,36.487515,-12.290480,4.88
11348,HIP 11348,36.501465,-15.341247,5.88
11381,HIP 11381,36.646725,-20.042617,5.89
11407,Kap Eri,36.746325,-47.703840,4.24
11415,HIP 11415,36.780165,27.012395,6.14
11427,HIP 11427,36.847470,10.198326,6.45
11432,11    Tri,36.865725,31.801280,5.55
11465,66    And,36.965700,50.569974,6.16
11474,HIP 11474,36.999705,1.960846,6.45
11477,Phi For,37.007085,-33.811039,5.13
11479,HIP 11479,37.018170,-64.299768,6.35
11484,73Xi 2Cet,37.039755,8.460054,4.30
11486,12    Tri,37.041585,29.669330,5.29
11524,HIP 11524,37.147650,-31.102445,6.11
11548,13    Tri,37.202085,29.931760,5.89
11569,Iot Cas,37.266555,67.402474,4.46
11578,HIP 11578,37.306995,23.469026,6.20
11603,HIP 11603,37.397325,9.565629,6.09
11644,HIP 11644,37.557165,-25.186442,6.50
11651,HIP 11651,37.569165,33.833707,6.26
11670,HIP 11670,37.634790,25.235036,5.88
11671,HIP 11671,37.636635,-22.545318,6.17
11678,26    Ari,37.660065,19.855301,6.14
11687,HIP 11687,37.688340,0.255749,6.00
11698,27    Ari,37.726650,17.703856,6.21
11738,HIP 11738,37.875405,2.267182,5.27
11757,Mu  Hyi,37.917510,-79.109382,5.27
11767,Polaris,37.946250,89.264109,1.97
11783,76Sig Cet,38.021790,-15.244677,4.74
11784,14    Tri,38.025675,36.147271,5.15
11791,75    Cet,38.039250,-1.034896,5.36
11802,HIP 11802,38.061480,-36.427307,6.28
11840,HIP 11840,38.219280,34.542410,5.84
11843,29    Ari,38.225580,15.034554,6.00
11867,Lam1For,38.279280,-34.649967,5.91
11907,HIP 11907,38.417595,-20.001921,6.19
11918,Ome For,38.461275,-28.232343,4.96
11925,HIP 11925,38.477550,-51.093546,6.24
12002,77    Cet,38.677605,-7.859445,5.74
12022,HIP 12022,38.767230,7.470993,6.17
12057,HIP 12057,38.866245,39.664380,6.36
12072,HIP 12072,38.911425,37.312263,5.72
12086,15    Tri,38.945040,34.687558,5.38
12093,78Nu  Cet,38.968635,5.593246,4.87
12107,80    Cet,39.000195,-7.831597,5.53
12114,268 G. Cet,39.020355,6.886870,5.79
12122,Iot1For,39.038610,-30.044978,5.74
12148,HIP 12148,39.146130,7.730026,5.81
12153,31    Ari,39.157965,12.447639,5.64
12160,HIP 12160,39.179310,31.607667,6.07
12181,HIP 12181,39.238185,38.733581,5.91
12186,Lam2For,39.244215,-34.577977,5.78
12189,30    Ari,39.252150,24.647222,6.48
12200,HIP 12200,39.277335,32.891092,6.23
12225,Eta Hor,39.351375,-52.543086,5.30
12239,HIP 12239,39.400140,65.745336,5.80
12247,81    Cet,39.424170,-3.396175,5.65
12272,HIP 12272,39.503130,7.695276,6.40
12273,HIP 12273,39.508635,72.818252,5.17
12287,HIP 12287,39.574320,37.726715,6.19
12288,Iot2For,39.577725,-30.194062,5.84
12300,HIP 12300,39.603405,-37.990545,6.48
12305,HIP 12305,39.616470,38.089141,6.29
12318,HIP 12318,39.653355,3.443205,6.21
12332,32Nu  Ari,39.704145,21.961408,5.45
12387,82Del Cet,39.870660,0.328511,4.08
12390,83Eps Cet,39.890970,-11.872156,4.83
12394,Eps Hyi,39.896985,-68.266946,4.12
12413,HIP 12413,39.949890,-42.891670,4.74
12444,HIP 12444,40.051755,-9.452875,5.79
12447,HIP 12447,40.065390,6.111944,6.26
12484,Zet Hor,40.164990,-54.549911,5.21
12486,Iot Eri,40.166715,-39.855375,4.11
12489,33    Ari,40.171125,27.060943,5.30
12530,84    Cet,40.308330,-0.695653,5.72
12562,HIP 12562,40.392210,-14.549276,5.98
12584,HIP 12584,40.451355,-3.213807,6.07
12608,HIP 12608,40.527510,-38.383686,5.99
12611,HIP 12611,40.535175,-46.524441,6.09
12623,12    Per,40.562160,40.193944,4.91
12640,34Mu  Ari,40.591410,20.011465,5.74
12647,HIP 12647,40.620570,10.741725,6.32
12653,Iot Hor,40.638975,-50.800294,5.40
12686,HIP 12686,40.747920,53.526105,5.85
12690,HIP 12690,40.757730,48.265245,6.30
12692,11    Per,40.761765,55.106019,5.76
12706,Kaffaljidhma,40.825170,3.235818,3.47
12708,HIP 12708,40.834305,-40.527905,6.35
12717,HIP 12717,40.860510,-66.714252,6.23
12719,35    Ari,40.862970,27.707146,4.65
12720,HIP 12720,40.870470,-2.531452,6.48
12744,HIP 12744,40.963515,25.638343,6.35
12768,14    Per,41.021490,44.297040,5.43
12770,89Pi  Cet,41.030625,-13.858696,4.24
12775,HIP 12775,41.044095,-52.570597,6.15
12777,13The Per,41.049510,49.228448,4.10
12784,36    Ari,41.079630,17.763928,6.40
12786,HIP 12786,41.085555,-32.524715,6.21
12803,37Omi Ari,41.137395,15.311862,5.78
12821,HIP 12821,41.206995,67.824630,5.95
12828,87Mu  Cet,41.235585,10.114146,4.27
12832,38    Ari,41.239920,12.445761,5.17
12843,1Tau1Eri,41.275725,-18.572563,4.47
12862,HIP 12862,41.337105,4.711629,6.04
12871,Gam Hor,41.364435,-63.704553,5.73
12876,Zet Hyi,41.385720,-67.616617,4.83
12964,HIP 12964,41.687925,-21.639521,6.48
12982,HIP 12982,41.742975,35.983523,6.27
12990,HIP 12990,41.764920,35.554680,6.28
13008,HIP 13008,41.796375,-22.485750,6.47
13036,HIP 13036,41.879805,44.272198,6.45
13055,HIP 13055,41.948520,81.448475,5.80
13061,Lilii Borea,41.977200,29.247118,4.52
13108,40    Ari,42.133695,18.283790,5.83
13121,HIP 13121,42.191250,25.188064,5.89
13133,HIP 13133,42.231285,69.634290,6.26
13141,Nu  Hor,42.255930,-62.806521,5.25
13147,Bet For,42.272535,-32.405898,4.45
13165,42Pi  Ari,42.323160,17.464309,5.26
13176,HIP 13176,42.362145,37.326411,6.45
13178,HIP 13178,42.378075,57.084318,6.25
13197,Gam1For,42.462360,-24.560311,6.14
13202,Gam2For,42.475740,-27.941981,5.39
13209,Bharani,42.495945,27.260507,3.61
13225,Eta2For,42.561570,-35.843636,5.92
13244,Nu  Hyi,42.618825,-75.066947,4.76
13254,16    Per,42.645945,38.318644,4.22
13257,HIP 13257,42.647055,36.948328,6.44
13265,Eta3For,42.668355,-35.675849,5.48
13268,Miram,42.674175,55.895496,3.77
13271,HIP 13271,42.699165,-39.932224,6.36
13288,Angetenar,42.759675,-21.004019,4.76
13327,43Sig Ari,42.873270,15.082071,5.52
13328,17    Per,42.878490,35.059741,4.56
13339,HIP 13339,42.923910,46.841939,5.86
13347,HIP 13347,42.941235,58.314291,6.46
13363,HIP 13363,42.984315,-30.814520,6.38
13367,HIP 13367,42.994785,68.888497,5.94
13387,HIP 13387,43.079100,-62.909583,6.03
13402,HIP 13402,43.133850,-12.769714,6.05
13421,HIP 13421,43.211415,-9.441236,6.31
13424,HIP 13424,43.216770,52.997353,6.35
13429,HIP 13429,43.227690,-65.455291,6.47
13448,HIP 13448,43.298730,16.483460,6.30
13462,HIP 13462,43.337790,48.569955,6.23
13473,Psi For,43.393275,-38.437004,5.93
13479,HIP 13479,43.397160,-22.376308,5.93
13490,20    Per,43.427520,38.337488,5.34
13518,HIP 13518,43.526955,-50.871402,6.22
13531,18Tau Per,43.564425,52.762479,3.93
13654,45Rho2Ari,43.952070,18.331640,5.76
13665,HIP 13665,43.986780,61.521138,5.59
13679,HIP 13679,44.057370,8.381563,5.97
13700,HIP 13700,44.102715,64.332442,6.17
13701,Azha,44.106870,-8.898144,3.89
13702,46Rho3Ari,44.108940,18.023119,5.58
13713,HIP 13713,44.138760,47.164006,6.05
13717,HIP 13717,44.155935,-3.712320,5.16
13732,HIP 13732,44.211075,51.261284,6.22
13756,HIP 13756,44.269065,4.501030,6.15
13768,HIP 13768,44.303760,-29.855289,6.29
13775,21    Per,44.322015,31.934219,5.10
13782,4    Eri,44.349000,-23.862164,5.44
13789,HIP 13789,44.385945,-38.190925,6.41
13832,HIP 13832,44.509710,38.614926,6.06
13834,47    Ari,44.521710,20.668733,5.80
13835,6    Eri,44.523870,-23.606012,5.82
13847,Acamar,44.565345,-40.304672,2.88
13874,HIP 13874,44.675325,-2.782877,5.22
13879,22Pi  Per,44.690280,39.662728,4.68
13883,HIP 13883,44.697090,-9.776506,6.14
13884,Bet Hor,44.699085,-64.071284,4.98
13905,24    Per,44.765340,35.183128,4.94
13907,HIP 13907,44.777055,-28.907213,6.14
13914,48Eps Ari,44.803020,21.340429,4.63
13942,Zet For,44.900715,-25.274133,5.69
13947,HIP 13947,44.909595,-32.507198,6.32
13949,HIP 13949,44.916150,41.032941,5.89
13951,5    Eri,44.921505,-2.464952,5.56
13954,91Lam Cet,44.928750,8.907365,4.71
13965,HIP 13965,44.957460,47.220693,5.47
13997,HIP 13997,45.049545,38.131740,6.11
14036,HIP 14036,45.183915,10.870388,5.93
14040,7    Eri,45.211995,-2.878618,6.11
14043,HIP 14043,45.217515,52.351744,5.24
14060,8Rho1Eri,45.291765,-7.663012,5.75
14086,Eps For,45.406725,-28.091554,5.88
14104,HIP 14104,45.467925,5.336151,6.24
14109,49    Ari,45.475590,26.462354,5.91
14110,HIP 14110,45.483825,-9.961407,5.84
14124,HIP 14124,45.538650,-6.494543,6.20
14131,The Hyi,45.564225,-71.902457,5.51
14135,Menkar,45.569880,4.089734,2.54
14143,93    Cet,45.593820,4.352884,5.62
14146,11Tau3Eri,45.597945,-23.624472,4.08
14168,9Rho2Eri,45.676140,-7.685472,5.32
14187,HIP 14187,45.732735,-46.975036,5.81
14232,HIP 14232,45.875640,28.269906,6.38
14240,Mu  Hor,45.903585,-59.737775,5.12
14264,HIP 14264,45.986445,47.848480,6.48
14293,10Rho3Eri,46.068810,-7.600857,5.26
14315,HIP 14315,46.158615,1.863604,6.05
14318,HIP 14318,46.169355,15.856023,6.37
14328,23Gam Per,46.199130,53.506440,2.91
14354,25Rho Per,46.294050,38.840274,3.32
14355,HIP 14355,46.297065,-8.274247,6.30
14365,HIP 14365,46.337565,40.582181,6.06
14376,52    Ari,46.361205,25.255174,5.45
14382,HIP 14382,46.385070,56.705719,4.77
14392,HIP 14392,46.417335,56.068965,6.10
14417,HIP 14417,46.533045,79.418535,5.49
14439,HIP 14439,46.598685,13.187250,5.64
14456,HIP 14456,46.639545,-6.088555,5.23
14502,HIP 14502,46.829205,64.057594,5.89
14514,53    Ari,46.856970,17.879995,6.13
14521,HIP 14521,46.883115,-78.989244,5.67
14544,HIP 14544,46.947255,47.308709,6.38
14547,HIP 14547,46.954065,-69.264920,6.12
14551,HIP 14551,46.961850,-27.831151,6.18
14566,HIP 14566,47.016015,52.213511,6.33
14576,Algol,47.042220,40.955648,2.09
14586,54    Ari,47.087955,18.795053,6.24
14607,HIP 14607,47.161635,8.471069,6.28
14626,HIP 14626,47.225760,62.384596,6.47
14632,Iot Per,47.265075,49.613278,4.05
14649,HIP 14649,47.333880,20.761123,6.41
14668,Misam,47.373870,44.857544,3.79
14677,55    Ari,47.403090,29.077080,5.74
14719,HIP 14719,47.536830,27.819766,6.42
14748,HIP 14748,47.612685,26.896233,6.02
14749,HIP 14749,47.613525,-48.734156,6.11
14757,HIP 14757,47.647440,-23.738548,6.37
14764,HIP 14764,47.661645,11.872627,5.97
14791,HIP 14791,47.753235,64.896266,6.50
14797,HIP 14797,47.772015,-13.264284,6.36
14814,HIP 14814,47.819700,-16.024967,6.25
14817,28Ome Per,47.822445,39.611582,4.61
14819,HIP 14819,47.828235,-3.811595,6.08
14821,HIP 14821,47.841330,13.047845,6.11
14838,Botein,47.907330,19.726677,4.35
14844,HIP 14844,47.928435,81.470710,5.92
14862,HIP 14862,47.984355,74.393659,4.85
14879,Dalim,48.018735,-28.987618,3.80
14887,HIP 14887,48.039810,42.375905,6.15
14893,56    Ari,48.059355,27.256968,5.78
14913,HIP 14913,48.107190,-44.419660,5.92
14914,HIP 14914,48.109995,47.725875,6.32
14915,HIP 14915,48.109860,6.660883,5.55
14930,HIP 14930,48.138135,-57.321549,5.71
14954,94    Cet,48.193485,-1.196101,5.07
14972,HIP 14972,48.256200,-35.943688,6.29
15004,HIP 15004,48.349455,48.176953,5.93
15024,HIP 15024,48.408105,-29.804129,6.17
15110,58Zet Ari,48.725400,21.044441,4.87
15118,HIP 15118,48.735735,42.503637,6.07
15125,HIP 15125,48.751125,-26.100459,6.25
15154,HIP 15154,48.835155,30.556689,5.61
15191,HIP 15191,48.946425,32.856712,6.30
15192,HIP 15192,48.949875,57.140620,5.79
15193,HIP 15193,48.952785,50.955890,6.46
15197,Zibal,48.958440,-8.819730,4.80
15201,Iot Hyi,48.989265,-77.388454,5.51
15203,HIP 15203,49.003560,-5.918705,6.17
15204,HIP 15204,49.007730,34.688513,6.25
15209,HIP 15209,49.018545,45.346133,6.15
15219,HIP 15219,49.050855,50.937664,5.04
15230,HIP 15230,49.090515,-5.730464,6.30
15241,HIP 15241,49.146630,32.184018,5.98
15244,14    Eri,49.149030,-9.154676,6.14
15282,HIP 15282,49.297725,40.482979,6.44
15305,HIP 15305,49.360830,-47.751664,5.84
15309,HIP 15309,49.381395,65.658367,6.41
15323,HIP 15323,49.416900,31.127048,6.40
15330,Zet1Ret,49.438545,-62.575322,5.53
15334,HIP 15334,49.440630,39.283373,5.97
15338,30    Per,49.447275,44.025024,5.49
15353,HIP 15353,49.495920,-66.926853,6.03
15357,HIP 15357,49.510755,-28.797075,5.93
15371,Zet2Ret,49.549635,-62.506363,5.24
15382,15    Eri,49.592100,-22.511118,4.86
15383,95    Cet,49.593435,-0.930288,5.62
15404,29    Per,49.657230,50.222174,5.16
15411,HIP 15411,49.671435,-18.559794,5.72
15416,HIP 15416,49.682610,34.222653,4.85
15444,31    Per,49.781805,50.094966,5.05
15457,96Kap1Cet,49.840395,3.370198,4.84
15474,16Tau4Eri,49.879170,-21.757864,3.70
15479,HIP 15479,49.895445,-24.122902,5.63
15510,82 G. Eri,49.979160,-43.069784,4.26
15514,59    Ari,49.982490,27.071134,5.91
15520,HIP 15520,49.996935,65.652292,4.74
15547,HIP 15547,50.081745,77.734740,5.44
15549,HIP 15549,50.084835,29.048458,4.47
15557,60    Ari,50.106555,25.662739,6.14
15585,HIP 15585,50.188335,-26.606506,6.40
15619,97Kap2Cet,50.278350,3.675620,5.70
15627,61Tau1Ari,50.306760,21.147086,5.27
15643,HIP 15643,50.350050,-23.635135,5.50
15648,32    Per,50.360715,43.329651,4.96
15655,HIP 15655,50.389290,-47.776661,6.40
15669,HIP 15669,50.468655,49.070905,5.94
15696,62    Ari,50.549550,27.607553,5.55
15700,HIP 15700,50.567850,-25.587802,6.36
15737,63Tau2Ari,50.688510,20.742069,5.10
15770,HIP 15770,50.804955,49.213269,5.32
15776,HIP 15776,50.823750,-7.794098,6.20
15800,HIP 15800,50.901270,0.910087,6.47
15807,HIP 15807,50.912460,4.882105,6.37
15840,HIP 15840,51.009540,-69.624606,6.14
15850,HIP 15850,51.042210,12.629590,6.03
15861,64    Ari,51.076980,24.724063,5.50
15863,Mirfak,51.080670,49.861180,1.79
15870,65    Ari,51.108825,20.803489,6.07
15876,HIP 15876,51.123735,33.535962,5.78
15884,HIP 15884,51.150855,-51.062657,6.50
15890,HIP 15890,51.169005,64.585996,5.13
15900,1Omi Tau,51.203310,9.028870,3.61
15968,HIP 15968,51.401055,-69.336436,5.96
15987,Chi1For,51.482655,-35.920885,6.39
15988,HIP 15988,51.489060,49.120757,6.09
16015,HIP 16015,51.549090,-41.636940,6.33
16029,HIP 16029,51.593850,-27.317479,5.93
16042,HIP 16042,51.647445,28.715087,6.47
16083,2Xi  Tau,51.792300,9.732680,3.73
16095,HIP 16095,51.827820,12.735289,6.29
16112,Chi2For,51.889215,-35.681323,5.71
16142,HIP 16142,52.003950,-11.286600,5.74
16147,HIP 16147,52.012755,49.062866,4.99
16156,Chi3For,52.048005,-35.853426,6.49
16168,HIP 16168,52.086240,33.807557,5.72
16177,HIP 16177,52.098240,60.255672,6.49
16181,66    Ari,52.110690,22.804006,6.03
16210,HIP 16210,52.218000,49.848384,5.58
16226,HIP 16226,52.265850,3.248704,6.41
16228,HIP 16228,52.267230,59.940330,4.21
16244,34    Per,52.341840,49.508948,4.67
16245,Kap Ret,52.343370,-62.937527,4.71
16252,HIP 16252,52.359495,46.937868,6.21
16263,HIP 16263,52.400115,-12.674737,5.57
16266,HIP 16266,52.413075,-6.804458,6.01
16281,HIP 16281,52.478100,58.878750,4.55
16285,HIP 16285,52.479840,-42.634256,5.76
16290,HIP 16290,52.495500,-78.351850,5.68
16292,HIP 16292,52.500855,55.451808,5.09
16303,HIP 16303,52.545585,59.365947,6.14
16310,HIP 16310,52.556595,-41.369937,6.12
16319,HIP 16319,52.580805,71.863897,6.37
16322,4    Tau,52.601955,11.336442,5.14
16335,35Sig Per,52.643685,47.995216,4.36
16339,HIP 16339,52.653900,-47.375125,5.98
16340,HIP 16340,52.653930,48.103596,5.82
16341,17    Eri,52.654410,-5.075145,4.74
16358,HIP 16358,52.689255,6.188703,5.93
16368,HIP 16368,52.715385,-66.489714,5.81
16369,5    Tau,52.718235,12.936678,4.14
16424,HIP 16424,52.872270,49.209770,6.29
16425,HIP 16425,52.876215,40.759934,6.50
16447,HIP 16447,52.954320,49.401093,6.41
16449,HIP 16449,52.973520,-25.614149,6.38
16470,HIP 16470,53.035815,48.023476,5.47
